16	35	3	-7	-2	-3	23	537.09
16	42	3	-6	-4	-2	20	825.03
16	48	3	-4	-1	1	14	451.24
16	50	3	0	4	-1	2	-301.32
16	37	3	1	-3	1	-1	631.11
16	45	3	1	4	-1	-1	-239.66
16	51	3	1	-4	1	-1	913
16	32	3	1	-5	1	-1	778.95
16	32	3	3	4	1	-7	-71.59
16	57	3	5	-5	-1	-13	1188.2
16	41	3	6	-4	-2	-16	820.84
16	34	3	9	1	-3	-25	268.98
16	49	4	-9	-5	-1	29	1100.5
16	36	4	-7	-4	0	23	758.6
16	36	4	-6	3	-2	20	-2.8
16	47	4	-5	-2	-1	17	590.21
16	54	4	1	-3	1	-1	795.44
16	30	4	1	1	-1	-1	217.37
16	57	4	1	4	1	-1	-371.28
16	40	4	3	0	-2	-7	310.5
16	42	4	6	-1	-1	-16	468.29
16	55	5	-10	-5	0	32	1198.17
16	31	5	-8	-3	-3	26	601.19
16	49	5	-5	2	0	17	15.37
16	32	5	-4	4	-3	14	-92.88
16	30	5	0	-1	-3	2	388.3
16	58	5	0	-5	-1	2	1175.18
16	31	5	7	0	-1	-19	359.17
16	47	6	-10	-2	1	32	643.13
16	54	6	-8	2	-2	26	7.76
16	37	6	-5	2	-1	17	70.93
16	56	6	-2	-3	-3	8	804.69
16	32	6	3	1	0	-7	209.76
16	41	6	6	-2	-1	-16	592.24
16	49	6	6	-3	1	-16	784.43
16	38	6	7	-4	0	-19	820.4
16	49	7	-10	-1	-3	32	483.34
16	47	7	-9	3	-2	29	-103.04
16	36	7	-9	0	-3	29	327.25
16	30	7	-8	4	-1	26	-50.99
16	41	7	-4	0	0	14	297.78
16	54	7	-3	-5	0	11	1109.14
16	31	7	-1	2	-1	5	104.51
16	31	7	3	0	-2	-7	317.6
16	58	7	6	-3	-2	-16	878.69
17	36	2	-10	1	1	32	296.59
17	53	2	-10	1	-2	32	259.1
17	40	2	-10	-5	1	32	1013.38
17	43	2	-8	-2	-1	26	645.17
17	48	2	-3	-4	-3	11	908.11
17	53	2	-2	2	-3	8	19.38
17	38	3	-10	1	-2	32	288.57
17	30	3	-9	2	-1	29	206.94
17	38	3	-9	1	-3	29	275.82
17	57	3	-8	4	0	26	-311.68
17	56	3	-7	4	-3	23	-301.84
17	52	3	-6	2	1	20	39.83
17	51	3	-4	3	-3	14	-117.43
17	31	3	-3	-3	-3	11	608.85
17	57	4	-6	-2	1	20	700.36
17	58	4	-3	2	-3	11	-11.48
17	51	4	-1	1	-1	5	176.03
17	45	4	0	2	-2	2	62.49
17	39	4	1	3	-1	-1	-15.37
17	32	4	5	-2	-1	-13	547.72
17	56	4	5	-2	-2	-13	700.8
17	51	5	-10	4	-1	32	-213.94
17	46	5	-9	4	0	29	-177.65
17	32	5	-4	1	0	14	229.94
17	41	5	1	3	1	-1	-31.22
17	48	5	2	4	0	-4	-242.67
17	46	5	2	-1	-3	-4	484.6
17	36	5	3	3	0	-7	16.55
17	49	5	5	3	-2	-13	-80.3
17	50	6	-9	-1	1	29	517.11
17	36	6	-8	-1	-2	26	461.92
17	51	6	-4	4	0	14	-279.42
17	56	6	-4	4	-3	14	-342.99
17	39	6	-2	-1	-3	8	435.78
17	47	6	3	-4	1	-7	919.46
17	32	6	5	4	-3	-13	-24.4
17	38	6	6	2	-3	-16	147.64
17	30	6	7	-1	0	-19	481.58
17	57	7	-7	-2	-1	23	685.03
17	54	7	-6	0	-3	20	328.62
17	37	7	-3	2	-2	11	100.29
17	42	7	0	-2	-1	2	581.96
17	54	7	0	1	-3	2	180.51
17	37	7	1	-2	-1	-1	560.35
17	58	7	2	4	-3	-4	-353.7
17	51	7	2	4	-1	-4	-272.75
17	54	7	3	-1	-2	-7	510.55
17	51	7	5	-1	-3	-13	534.23
17	48	7	5	-4	1	-13	943.16
17	59	7	8	0	0	-22	426.62
18	43	2	-6	-3	1	20	754.81
18	55	2	-2	1	-3	8	180.33
18	45	2	2	4	0	-4	-192.18
18	39	2	6	-1	1	-16	491.82
18	59	2	9	4	-3	-25	-274.38
18	49	3	-10	-5	-1	32	1159.05
18	36	3	-7	-4	-3	23	811.74
18	37	3	-7	-4	-1	23	820.64
18	44	3	-1	-2	-2	5	598.48
18	49	3	0	3	-1	2	-104.19
18	31	3	1	2	-3	-1	151.4
18	43	3	4	1	1	-10	225.32
18	50	3	8	0	-2	-22	412.12
18	53	3	9	-3	-2	-25	901.96
18	47	4	-10	-2	-2	32	703.39
18	47	4	-9	-4	0	29	973.5
18	30	4	-6	2	-2	20	184.36
18	39	4	-6	0	-2	20	368.92
18	44	4	-5	3	-3	17	-47.25
18	54	4	-4	-4	1	14	1005.67
18	42	4	0	3	0	2	-30.16
18	45	4	0	-5	-2	2	1014.66
18	52	4	8	1	-3	-22	268.77
18	34	5	-6	1	-2	20	250.63
18	49	5	0	-3	1	2	780.5
18	47	5	1	-5	-2	-1	1046.44
18	55	5	3	2	1	-7	38.15
18	49	5	9	-3	-2	-25	879.99
18	49	6	2	-2	1	-4	640.86
18	38	6	6	4	-3	-16	-66.7
18	53	6	7	-5	-1	-19	1217.89
18	45	6	8	2	-1	-22	161.27
18	38	7	-4	2	1	14	97.46
18	51	7	-1	-1	-3	5	490.33
18	33	7	0	4	1	2	-60.22
18	54	7	3	4	-2	-7	-276.93
18	31	7	5	-2	-1	-13	570.02
18	56	7	7	4	0	-19	-247.73
18	55	7	8	2	-3	-22	115.1
19	30	2	-8	-3	0	26	667.25
19	59	2	-1	2	1	5	2.39
19	46	2	0	1	0	2	205.62
19	41	2	3	-5	-1	-7	971.04
19	52	2	7	1	-1	-19	241.64
19	31	2	8	-5	1	-22	875.25
19	54	3	-10	3	-3	32	-50.09
19	42	3	-9	1	-3	29	284.47
19	57	3	-7	-2	-3	23	723.46
19	54	3	-3	4	-1	11	-298.87
19	45	3	-2	2	-1	8	70.58
19	52	3	-1	-5	-2	5	1126.55
19	42	3	2	1	-1	-4	223.16
19	43	4	-10	3	-3	32	40.75
19	41	4	-10	3	-3	32	59.04
19	35	4	-9	-2	-1	29	617.38
19	58	4	-7	-2	-2	23	731.42
19	33	4	-7	-2	-1	23	570.98
19	42	4	-1	-1	0	5	470.43
19	48	4	3	-4	-2	-7	938.3
19	47	4	6	-3	-2	-16	810.69
19	30	4	7	-2	-2	-19	578.62
19	53	4	8	-2	-1	-22	746.25
19	42	5	-9	-4	1	29	913.22
19	57	5	-2	-5	-1	8	1195.92
19	31	5	3	-3	-1	-7	643.24
19	35	5	5	-3	-1	-13	684.52
19	53	6	-10	3	0	32	-70.01
19	34	6	-10	-2	-2	32	595.88
19	45	6	-3	0	-3	11	335.84
19	33	6	2	4	-2	-4	-39.22
19	32	6	2	4	0	-4	-32.78
19	49	6	4	-2	-3	-10	668.87
19	47	6	5	0	1	-13	389.29
19	40	6	6	-4	0	-16	874.35
19	58	6	8	-2	-1	-22	796.64
19	35	7	-10	-1	-1	32	495.22
19	42	7	-6	3	-2	20	-28.63
19	45	7	-5	3	-3	17	-57.94
19	55	7	-4	1	-3	14	172.47
19	38	7	-1	-1	-1	5	457.79
19	55	7	5	4	-2	-13	-258.81
19	55	7	8	0	0	-22	456.95
20	48	2	-4	3	-1	14	-82.26
20	30	2	-1	4	-2	5	-34.46
20	35	2	-1	-5	-2	5	848.48
20	40	3	-9	-4	-2	29	886.07
20	46	3	-6	4	-2	20	-187.42
20	59	3	-2	-5	-2	8	1222.11
20	30	3	-1	4	1	5	-35.64
20	52	3	6	0	-1	-16	369.59
20	58	3	8	2	1	-22	64.42
20	40	3	8	-1	1	-22	521.14
20	30	3	9	1	1	-25	320.77
20	30	4	-9	0	1	29	389.67
20	53	4	-8	-2	1	26	701.83
20	39	4	-6	2	0	20	123.11
20	54	4	-1	-1	-3	5	487
20	57	4	3	3	-1	-7	-152.26
20	31	5	-9	1	-2	29	288.99
20	58	5	-9	-5	-1	29	1267.02
20	42	5	-5	-2	-2	17	595.22
20	57	5	-4	-4	-1	14	1026.37
20	55	5	-3	4	0	11	-328.43
20	40	5	-2	-5	-3	8	930.11
20	36	5	-1	4	1	5	-103.76
20	48	5	2	2	-3	-4	55.53
20	49	5	4	-5	-3	-10	1098.44
20	36	6	-10	3	-2	32	73.2
20	39	6	-10	-2	-3	32	621.98
20	48	6	-9	4	-1	29	-205.88
20	54	6	-7	-4	1	23	1013.31
20	46	6	-7	-5	-2	23	1040.86
20	43	6	-6	-3	-3	20	735.17
20	51	6	-3	4	-1	11	-284.85
20	47	6	-1	-5	1	5	1035.22
20	32	6	2	2	-2	-4	154.04
20	57	6	4	-1	1	-10	537.02
20	44	6	8	3	1	-22	28.78
20	52	6	9	1	1	-25	304.19
20	36	7	-8	-5	-3	26	892.71
20	43	7	0	-1	-1	2	458.95
20	34	7	4	-2	-1	-10	575.23
20	40	7	5	2	1	-13	142.53
20	35	7	6	1	-2	-16	285.73
20	56	7	8	-3	-2	-22	946.4
21	37	2	-7	2	0	23	131.39
21	43	2	2	-4	-2	-4	831.04
21	53	2	2	-4	-2	-4	952.59
21	30	2	3	-5	-1	-7	758.29
21	42	2	4	0	1	-10	324.58
21	51	2	5	-2	-3	-13	638.57
21	57	2	5	-3	-1	-13	858.43
21	53	2	8	2	-1	-22	60.39
21	34	3	-7	-2	1	23	538.1
21	32	3	-5	-3	-3	17	615.72
21	48	3	-1	2	1	5	14.69
21	41	3	-1	0	-2	5	308.92
21	56	3	2	1	-3	-4	150.66
21	40	3	2	1	1	-4	198.33
21	34	3	3	-4	-2	-7	740.45
21	59	3	6	1	-1	-16	186.37
21	46	3	7	3	-3	-19	-42.43
21	40	3	8	2	1	-22	139.62
21	49	3	8	-5	-2	-22	1114.38
21	58	3	9	1	1	-25	232.28
21	41	4	-10	-1	-3	32	513.09
21	53	4	-7	2	-1	23	30.41
21	37	4	-3	2	-2	11	94.82
21	41	4	-1	-4	-2	5	797.05
21	38	4	5	-2	1	-13	565.75
21	36	4	8	-5	-2	-22	920.5
21	37	4	9	-2	-3	-25	624.95
21	37	4	9	-1	-2	-25	519.34
21	53	5	-6	-4	-2	20	968.5
21	35	5	-5	4	-1	17	-103.16
21	48	5	-1	1	-1	5	175.85
21	36	5	-1	3	1	5	-20.4
21	39	5	1	2	-1	-1	75.45
21	31	5	7	-4	-1	-19	750.19
21	51	5	9	-5	1	-25	1191.16
21	35	6	-9	0	1	29	348.29
21	30	6	-6	3	0	20	45.8
21	49	6	-3	-5	-2	11	1045.4
21	33	6	0	-4	-1	2	691.89
21	55	6	0	4	-1	2	-351.96
21	51	6	2	3	1	-4	-138
21	46	6	3	2	-3	-7	54.62
21	32	6	6	-2	1	-16	558.03
21	45	6	6	4	0	-16	-171.2
21	58	6	8	4	1	-22	-286.57
21	39	6	9	-2	-3	-25	664.09
21	58	7	-7	4	-3	23	-369.32
21	35	7	-6	3	-2	20	-6.73
21	42	7	-6	4	-3	20	-191.75
21	43	7	1	2	1	-1	59.56
21	30	7	3	1	1	-7	240.94
22	37	2	-10	-5	-2	32	924.26
22	45	2	-8	2	-3	26	62.98
22	41	2	-3	3	-3	11	-88.43
22	36	2	3	-5	-2	-7	824.26
22	35	3	-10	4	0	32	-62.15
22	37	3	-5	2	-3	17	63.8
22	34	3	-5	-5	0	17	808.27
22	36	3	-3	1	1	11	175.46
22	41	3	1	1	-3	-1	155.57
22	56	3	4	0	-2	-10	292.91
22	34	3	5	-5	-3	-13	807.35
22	57	3	5	-1	0	-13	486.85
22	58	3	6	-1	0	-16	503.76
22	54	3	7	3	-2	-19	-153.66
22	33	3	9	3	-1	-25	67.01
22	43	4	-9	3	0	29	-43.41
22	40	4	2	-3	-2	-4	638.87
22	40	4	6	1	-2	-16	194.12
22	56	4	6	2	-2	-16	-8.05
22	59	5	-8	-3	-1	26	856.78
22	58	5	-6	3	-1	20	-224.28
22	45	5	-5	-2	1	17	554.42
22	42	5	-2	-4	1	8	776.64
22	39	5	0	0	-3	2	277.7
22	49	5	4	4	-1	-10	-284.69
22	46	5	8	0	-1	-22	357.07
22	40	6	-5	3	-2	17	-79.67
22	36	6	8	3	1	-22	35.92
22	35	7	-6	-2	-2	20	483.47
22	57	7	-4	-3	-3	14	786.27
22	40	7	1	-4	0	-1	756.17
22	39	7	6	2	0	-16	104.41
22	45	7	8	0	-2	-22	376.43
23	59	2	-9	-5	1	29	1196.98
23	32	2	-6	0	-3	20	259.88
23	58	2	-6	-4	-1	20	970.3
23	30	2	-4	4	-2	14	-125.93
23	41	2	1	0	-2	-1	226.82
23	54	2	4	-5	-1	-10	1059.04
23	33	2	9	-5	1	-25	800.9
23	52	3	-9	-1	-2	29	465.67
23	51	3	-8	4	-1	26	-320.76
23	51	3	-6	-5	-1	20	1041.3
23	33	3	-5	-3	-1	17	550.06
23	44	3	4	3	-3	-10	-146.79
23	32	3	7	-3	-1	-19	573.98
23	36	4	-3	-5	-1	11	768.27
23	47	4	-3	-5	1	11	939.34
23	48	4	-1	-3	0	5	662.92
23	53	4	0	-5	-1	2	1026.41
23	36	4	6	-5	-1	-16	810.73
23	35	4	8	-3	0	-22	616.48
23	54	4	9	0	1	-25	340.12
23	33	5	-8	0	-1	26	271.11
23	32	5	-7	-4	0	23	642.26
23	45	5	-7	-4	-2	23	803.01
23	40	5	-3	-3	-3	11	590.58
23	32	5	-2	-2	-1	8	419.56
23	32	5	-1	-1	0	5	313.08
23	47	5	9	0	-1	-25	328.02
23	41	6	-9	-4	-3	29	767.39
23	37	6	-7	0	-1	23	258.86
23	38	6	-1	-4	0	5	683.62
23	39	6	2	-2	1	-4	475.37
23	39	6	5	4	-1	-13	-193.58
23	59	6	5	-4	1	-13	998.16
23	45	7	-2	-2	-1	8	504.97
23	48	7	6	2	-3	-16	1.65
23	49	7	7	0	-1	-19	319.71
24	55	2	-10	3	-3	32	-213.59
24	49	2	-8	3	-1	26	-196.52
24	41	2	-7	-5	1	23	844.02
24	36	2	-5	-1	1	17	307.06
24	49	2	1	-3	-1	-1	623.88
24	59	2	1	-4	-2	-1	886.83
24	37	2	3	4	-3	-7	-254.27
24	35	2	8	4	1	-22	-182.39
24	33	3	-10	-4	0	32	662.95
24	31	3	-7	-4	-1	23	589.68
24	44	3	-5	-2	-1	17	468.6
24	42	3	0	-4	0	2	690.66
24	58	3	1	3	0	-1	-324.02
24	58	3	1	1	-2	-1	16.84
24	50	4	-9	-1	1	29	400.63
24	38	4	-1	3	-1	5	-164.29
24	32	4	0	-3	1	2	459.75
24	47	4	3	-1	1	-7	342.59
24	34	4	6	4	-1	-16	-177.2
24	36	4	6	-3	0	-16	545.65
24	59	5	-10	-5	-3	32	1151.29
24	57	5	-6	-5	-2	20	1058.66
24	53	5	-5	-3	0	17	674.97
24	42	5	-1	-2	-3	5	431.09
24	51	5	2	2	-2	-4	-112.73
24	40	6	-4	4	1	14	-299.93
24	55	6	1	3	0	-1	-305.45
24	47	6	7	0	-2	-19	251.12
24	32	7	-5	1	-2	17	76.3
24	51	7	2	4	0	-4	-418.86
24	41	7	3	-1	1	-7	322.11
24	55	7	4	2	0	-10	-106
24	56	7	9	-1	1	-25	481.77
25	38	2	-10	3	-2	32	-130.84
25	54	2	4	-4	1	-10	790.56
25	36	2	5	-1	-2	-13	251.98
25	41	2	5	2	-1	-13	-88.53
25	35	3	-6	-2	0	20	370.17
25	30	3	-4	-3	-3	14	411.4
25	43	3	1	1	-1	-1	4.82
25	47	3	2	-2	0	-4	423.37
25	51	4	-10	4	1	32	-395.48
25	57	4	-5	-4	-1	17	838.75
25	58	4	-5	1	-3	17	-22.9
25	38	4	-5	-2	-2	17	375.99
25	56	4	0	0	-3	2	140.11
25	46	4	0	3	-1	2	-282.29
25	58	4	2	-2	-3	-4	484.51
25	49	5	-6	1	0	20	-2.08
25	38	5	-6	1	0	20	34.94
25	41	5	-6	3	1	20	-216.23
25	44	5	1	-4	1	-1	665.87
25	33	5	8	4	-1	-22	-195.29
25	39	5	8	1	-2	-22	85.52
25	31	5	8	3	0	-22	-71.73
25	33	6	-8	0	-2	26	160.17
25	36	6	-6	-5	-2	20	681.2
25	56	6	-5	4	0	17	-530.14
25	34	6	-5	-5	-1	17	648.29
25	32	6	3	-5	1	-7	627.56
25	44	6	6	0	-3	-16	184.82
25	35	7	-10	2	-2	32	-36.37
25	33	7	-2	4	-1	8	-283.83
25	42	7	-1	-1	-1	5	252.82
25	33	7	6	2	0	-16	-5.83
25	35	7	8	-1	-1	-22	329.79
26	57	2	-10	-3	-2	32	698.45
26	36	2	-9	-1	1	29	261.61
26	50	2	-8	-4	-3	26	742.95
26	33	2	-7	-5	1	23	608.75
26	58	2	-3	-3	-3	11	619.33
26	49	2	3	2	-3	-7	-200.72
26	53	2	7	-3	0	-19	616.94
26	33	3	-9	-3	-2	29	440.66
26	34	3	-8	-3	0	26	435.91
26	45	3	-7	-1	0	23	249.27
26	39	3	-3	3	-3	11	-269.66
26	48	3	3	0	1	-7	95.58
26	39	3	3	-2	-3	-7	316.62
26	45	3	6	1	-1	-16	-16.5
26	57	4	-6	3	-2	20	-403.37
26	37	4	-5	-2	0	17	308.2
26	57	4	5	4	1	-13	-569.02
26	59	4	6	-4	-1	-16	845.97
26	51	4	6	-3	-3	-16	584.9
26	31	4	7	1	1	-19	27.28
26	34	5	-10	4	0	32	-261.8
26	39	5	-7	0	-2	23	100.44
26	33	5	-5	-4	1	17	482.01
26	32	5	-4	3	-2	14	-215.89
26	34	5	-2	1	0	8	-19.97
26	45	5	1	-5	-3	-1	754.16
26	59	5	1	3	0	-1	-443.45
26	36	5	3	-4	-3	-7	514.24
26	47	5	5	-4	-1	-13	678.72
26	38	5	6	3	-3	-16	-225.95
26	33	5	7	0	-3	-19	135.73
26	50	5	8	2	-2	-22	-137.12
26	40	6	-2	-5	1	8	669.42
26	43	6	-1	1	-2	5	-49.32
26	43	7	-8	-1	0	26	227.58
26	58	7	3	-3	-1	-7	627.51
26	35	7	3	1	-2	-7	-13.34
26	52	7	9	2	-1	-25	-109.31
26	51	7	9	-3	-1	-25	667.82
27	40	2	-4	4	-2	14	-436.6
27	34	2	-3	-1	-2	11	133.55
27	49	2	-1	-3	0	5	477.53
27	30	2	1	4	0	-1	-340.87
27	44	2	1	3	-3	-1	-359.59
27	58	2	2	3	0	-4	-483.48
27	59	2	6	3	0	-16	-449.42
27	48	2	7	3	1	-19	-352.53
27	59	3	-5	-5	-2	17	938.05
27	44	3	-1	-1	0	5	162.68
27	40	3	-1	-1	-2	5	145.65
27	39	3	1	-1	1	-1	158.09
27	58	3	3	-2	1	-7	394.79
27	49	3	3	-4	-2	-7	632.03
27	57	3	4	1	1	-10	-118.72
27	34	3	5	0	1	-13	50.53
27	41	4	-9	3	-3	29	-273.7
27	57	4	-7	1	-2	23	-91.61
27	40	4	-6	-2	-2	20	298.76
27	39	4	-4	1	1	14	-76.63
27	34	4	-4	-1	-1	14	134.38
27	59	4	-1	-3	1	5	577.09
27	36	4	2	-3	1	-4	364.1
27	34	4	2	-4	-2	-4	438.78
27	50	4	3	-3	-2	-7	506.2
27	45	4	6	4	-1	-16	-467.01
27	53	5	-10	3	1	32	-372.09
27	38	5	-9	3	-2	29	-255.46
27	51	5	-9	3	-3	29	-367.62
27	36	5	-2	0	-3	8	27.46
27	41	5	1	-1	-2	-1	149.03
27	57	5	2	-3	-2	-4	553.92
27	44	5	3	0	1	-7	45.76
27	48	5	4	-4	0	-10	634.54
27	41	5	6	4	-2	-16	-411.72
27	41	6	-6	0	-2	20	42.06
27	51	6	-4	-3	1	14	501.49
27	47	6	-2	4	-1	8	-535.54
27	32	6	0	-5	-2	2	501.18
27	32	6	6	-5	0	-16	552.87
27	50	6	7	2	-3	-19	-191.84
27	57	7	-9	-5	-1	29	925.77
27	36	7	-8	-3	-1	26	373.97
27	37	7	-8	3	-3	26	-283.61
27	38	7	-7	3	0	23	-307.24
27	38	7	0	1	-3	2	-101.09
27	39	7	5	2	-3	-13	-152.98
27	56	7	7	-2	-2	-19	454.18
27	46	7	7	-4	0	-19	667.85
27	47	7	9	4	0	-25	-405.76
28	55	2	-10	3	-1	32	-404.72
28	43	2	-3	-2	-1	11	258.08
28	48	2	-1	-4	-1	5	568.43
28	40	2	3	2	-3	-7	-238.23
28	31	2	6	-3	-1	-16	311.95
28	51	3	-9	-3	-3	29	527.38
28	36	3	-3	-2	0	11	198.87
28	44	3	0	-2	0	2	259.41
28	34	3	0	-3	-1	2	289.72
28	42	3	0	2	1	2	-250.86
28	32	3	4	3	1	-10	-288.7
28	40	3	8	-5	0	-22	661.87
28	31	3	9	4	1	-25	-303.05
28	57	4	-6	-5	-1	20	884.23
28	34	4	-4	-2	-1	14	202.19
28	45	4	-4	-1	-3	14	134
28	36	4	0	3	-3	2	-333.68
28	56	4	1	3	0	-1	-510.44
28	59	4	4	2	1	-10	-334.5
28	49	4	5	3	-3	-13	-413.9
28	56	4	8	2	-1	-22	-264.85
28	58	5	-7	2	1	23	-322.13
28	49	5	-5	-5	-1	17	742.08
28	41	5	-5	-2	0	17	253.07
28	39	5	-3	-4	-1	11	459.21
28	47	5	1	3	-2	-1	-430.73
28	39	5	2	0	1	-4	-3.79
28	31	5	8	3	-1	-22	-205.16
28	49	6	-8	1	0	26	-119.3
28	40	6	0	4	-3	2	-494.88
28	51	6	4	-3	-1	-10	488.53
28	47	6	5	-3	-2	-13	466.65
28	44	6	8	2	-2	-22	-181.69
28	49	7	1	0	-1	-1	-7.97
28	59	7	1	-3	1	-1	537.71
28	51	7	6	2	-2	-16	-243.72
28	59	7	9	-4	-2	-25	829.41
29	50	2	-9	2	-1	29	-258.1
29	30	2	-9	-1	1	29	123.64
29	34	2	-4	2	-3	14	-231.81
29	58	2	-3	-5	1	11	853.68
29	37	2	-3	0	-3	11	-28.72
29	58	2	-3	-1	-1	11	155.22
29	41	2	-2	-2	-2	8	211.34
29	56	2	-2	1	-1	8	-184.95
29	52	2	3	4	-3	-7	-648.51
29	37	2	5	1	-2	-13	-126.44
29	54	2	8	3	-1	-22	-444.27
29	58	3	-8	-3	0	26	558.68
29	53	3	-8	2	-2	26	-294.3
29	49	3	-7	4	-3	23	-576.79
29	32	3	-5	4	1	17	-414.48
29	45	3	-4	-3	-3	14	384.59
29	58	3	-1	-4	-2	5	667.23
29	54	3	5	-3	0	-13	474.93
29	58	3	5	-3	-2	-13	524.18
29	49	3	6	0	-3	-16	10.35
29	39	3	7	1	-2	-19	-98.16
29	45	3	7	1	1	-19	-110.12
29	53	4	-9	-5	-1	29	817.43
29	41	4	-7	4	-2	23	-497.48
29	47	4	-3	-3	-1	11	399.78
29	50	4	-2	2	0	8	-336.21
29	37	4	1	3	-3	-1	-366.84
29	35	4	3	4	-2	-7	-441.31
29	45	4	4	-1	1	-10	127.96
29	40	4	7	-1	-1	-19	143.79
29	33	5	-10	0	-3	32	28.95
29	39	5	-4	1	-1	14	-149.6
29	53	5	-1	3	-1	5	-509.49
29	51	5	0	4	-1	2	-638.77
29	56	5	4	0	1	-10	-7.31
29	38	5	5	3	-1	-13	-344.91
29	39	6	-4	4	-1	14	-506.51
